BillingPeriodStartDate,BillingPeriodEndDate,ProductCode,ProductName,UsageType,Operation,RateId,UsageStartDate,UsageEndDate,UsageQuantity,CurrencyCode,TotalCost
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:MetricMonitorUsage,MetricStorage,750042,2012/10/01 00:00:00,2012/10/31 23:59:59,10.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,279228,2012/10/01 00:00:00,2012/10/31 23:59:59,12049.44460717,USD,1325.440000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZHeavyUsage:db.m1.small,CreateDBInstance:0002,323650,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,40.180000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier2-HTTPS,,575504,2012/10/01 00:00:00,2012/10/31 23:59:59,32766.0,USD,0.040000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-Requests-Tier1,GET,575499,2012/10/01 00:00:00,2012/10/31 23:59:59,13282.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:AlarmMonitorUsage,,750659,2012/10/01 00:00:00,2012/10/31 23:59:59,8.60752782,USD,0.860000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-Requests-Tier1,GET,575484,2012/10/01 00:00:00,2012/10/31 23:59:59,8.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:AlarmMonitorUsage,,749286,2012/10/01 00:00:00,2012/10/31 23:59:59,10.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,264110,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,14.880000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,LoadBalancerUsage,LoadBalancing,749341,2012/10/01 00:00:00,2012/10/31 23:59:59,2226.0,USD,55.650000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-Requests-Tier1,GET,575463,2012/10/01 00:00:00,2012/10/31 23:59:59,2.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,,235100,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonElastiCache,Amazon ElastiCache,NodeUsage:cache.m1.small,CreateCacheCluster:0001,550979,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,66.960000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-DataTransfer-Out-Bytes,,575489,2012/10/01 00:00:00,2012/10/31 23:59:59,9.7804582,USD,1.860000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,,279283,2012/10/01 00:00:00,2012/10/31 23:59:59,2000.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,,279221,2012/10/01 00:00:00,2012/10/31 23:59:59,11903106,USD,119.030000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,750508,2012/10/01 00:00:00,2012/10/31 23:59:59,1946747.0,USD,19.470000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier1,GET,575510,2012/10/01 00:00:00,2012/10/31 23:59:59,235.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageIOUsage,,717468,2012/10/01 00:00:00,2012/10/31 23:59:59,1453313797,USD,145.330000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances:0002,750636,2012/10/01 00:00:00,2012/10/31 23:59:59,743.0,USD,85.450000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,750705,2012/10/01 00:00:00,2012/10/31 23:59:59,41.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:Multi-AZ-StorageUsage,CreateDBInstance,717936,2012/10/01 00:00:00,2012/10/31 23:59:59,1291.86828166,USD,258.370000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,DataProcessing-Bytes,LoadBalancing,750573,2012/10/01 00:00:00,2012/10/31 23:59:59,496.12543145,USD,3.970000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.large,CreateDBInstance:0002,717262,2012/10/01 00:00:00,2012/10/31 23:59:59,2276.0,USD,1889.080000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,264260,2012/10/01 00:00:00,2012/10/31 23:59:59,2232.0,USD,11.160000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,382362,2012/10/01 00:00:00,2012/10/31 23:59:59,1487.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier2,,279251,2012/10/01 00:00:00,2012/10/31 23:59:59,20000.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-Requests-Tier2-HTTPS,,575485,2012/10/01 00:00:00,2012/10/31 23:59:59,1992461.0,USD,2.390000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:c1.medium,RunInstances,750922,2012/10/01 00:00:00,2012/10/31 23:59:59,3892.0,USD,642.180000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:Remap,,750292,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients,Send,706182,2012/10/01 00:00:00,2012/10/31 23:59:59,3305.0,USD,0.330000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,DataProcessing-Bytes,LoadBalancing,749924,2012/10/01 00:00:00,2012/10/31 23:59:59,15.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,235117,2012/10/01 00:00:00,2012/10/31 23:59:59,15.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageIOUsage,,717704,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0E+7,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:ChargedBackupUsage,,717592,2012/10/01 00:00:00,2012/10/31 23:59:59,324.66394622,USD,40.580000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,,235127,2012/10/01 00:00:00,2012/10/31 23:59:59,320.12688403,USD,38.420000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,US-DataTransfer-Out-Bytes,,575503,2012/10/01 00:00:00,2012/10/31 23:59:59,113.36106329,USD,13.600000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,US-Requests-Tier1,GET,575515,2012/10/01 00:00:00,2012/10/31 23:59:59,147960.0,USD,0.110000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,749688,2012/10/01 00:00:00,2012/10/31 23:59:59,2370.0,USD,189.600000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,279196,2012/10/01 00:00:00,2012/10/31 23:59:59,1024.0,USD,128.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonSNS,Amazon Simple Notification Service,Requests-Tier1,,713289,2012/10/01 00:00:00,2012/10/31 23:59:59,1269.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonSNS,Amazon Simple Notification Service,DeliveryAttempts-SMTP,,713267,2012/10/01 00:00:00,2012/10/31 23:59:59,9.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-Requests-Tier2-HTTPS,,575488,2012/10/01 00:00:00,2012/10/31 23:59:59,64530.0,USD,0.140000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,382361,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,11.900000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,382361,2012/10/01 00:00:00,2012/10/31 23:59:59,1488.0,USD,23.810000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:MetricMonitorUsage,MetricStorage,751305,2012/10/01 00:00:00,2012/10/31 23:59:59,77.3508073,USD,38.680000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,EU-Requests-Tier1,,279321,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-DataTransfer-Out-Bytes,,575492,2012/10/01 00:00:00,2012/10/31 23:59:59,1.73941841,USD,0.330000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,US-Requests-Tier2-HTTPS,,575469,2012/10/01 00:00:00,2012/10/31 23:59:59,3287407.0,USD,3.290000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonSES,Amazon Simple Email Service,AttachmentsSize-Bytes,Send,706183,2012/10/01 00:00:00,2012/10/31 23:59:59,1.54458096,USD,0.190000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-DataTransfer-Out-Bytes,,575491,2012/10/01 00:00:00,2012/10/31 23:59:59,81.55198161,USD,9.790000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,EU-DataTransfer-Out-Bytes,,235129,2012/10/01 00:00:00,2012/10/31 23:59:59,0.00000465,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeIOUsage,,750674,2012/10/01 00:00:00,2012/10/31 23:59:59,2000000.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,750999,2012/10/01 00:00:00,2012/10/31 23:59:59,30.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,264111,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,EU-Requests-Tier2,,279365,2012/10/01 00:00:00,2012/10/31 23:59:59,20.0,USD,0.010000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,750648,2012/10/01 00:00:00,2012/10/31 23:59:59,2270.0,USD,363.200000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeIOUsage,,750910,2012/10/01 00:00:00,2012/10/31 23:59:59,713813103,USD,71.380000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRoute53,Amazon Route 53,Intra-AWS-DNS-Queries,,688417,2012/10/01 00:00:00,2012/10/31 23:59:59,1024433.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:cc1.4xlarge,RunInstances,751370,2012/10/01 00:00:00,2012/10/31 23:59:59,1606.0,USD,2087.800000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier2,,279195,2012/10/01 00:00:00,2012/10/31 23:59:59,11402521,USD,11.400000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:SnapshotUsage,,749736,2012/10/01 00:00:00,2012/10/31 23:59:59,43.7465232,USD,5.470000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,264261,2012/10/01 00:00:00,2012/10/31 23:59:59,2230.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,749328,2012/10/01 00:00:00,2012/10/31 23:59:59,1000000.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,279243,2012/10/01 00:00:00,2012/10/31 23:59:59,3275.12522336,USD,271.840000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients-EC2,Send,706181,2012/10/01 00:00:00,2012/10/31 23:59:59,7048.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-DataTransfer-Out-Bytes,,575486,2012/10/01 00:00:00,2012/10/31 23:59:59,3.08360448,USD,0.770000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,382362,2012/10/01 00:00:00,2012/10/31 23:59:59,743.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier2-HTTPS,,575512,2012/10/01 00:00:00,2012/10/31 23:59:59,186816.0,USD,0.220000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageUsage,CreateDBInstance,717563,2012/10/01 00:00:00,2012/10/31 23:59:59,9.99999984,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,InstanceUsage:db.m1.small,CreateDBInstance:0002,717756,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,78.120000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,264260,2012/10/01 00:00:00,2012/10/31 23:59:59,744.0,USD,3.720000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,264261,2012/10/01 00:00:00,2012/10/31 23:59:59,174.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,,235096,2012/10/01 00:00:00,2012/10/31 23:59:59,566.91722542,USD,5.670000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,749873,2012/10/01 00:00:00,2012/10/31 23:59:59,359.55913993,USD,35.960000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRoute53,Amazon Route 53,HostedZone,,688423,2012/10/01 00:00:00,2012/10/31 23:59:59,3.0,USD,1.500000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,LoadBalancerUsage,LoadBalancing,750862,2012/10/01 00:00:00,2012/10/31 23:59:59,750.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier2-HTTPS,,575511,2012/10/01 00:00:00,2012/10/31 23:59:59,196882.0,USD,0.260000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.small,CreateDBInstance:0002,323649,2012/10/01 00:00:00,2012/10/31 23:59:59,45.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,279296,2012/10/01 00:00:00,2012/10/31 23:59:59,5.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:SnapshotUsage,,750340,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-In-Bytes,,235101,2012/10/01 00:00:00,2012/10/31 23:59:59,4864.34028034,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AWSQueueService,Amazon Simple Queue Service,Requests-RBP,,713117,2012/10/01 00:00:00,2012/10/31 23:59:59,1.0,USD,0.000000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonRoute53,Amazon Route 53,DNS-Queries,,688424,2012/10/01 00:00:00,2012/10/31 23:59:59,72903.0,USD,0.040000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-DataTransfer-Out-Bytes,,575517,2012/10/01 00:00:00,2012/10/31 23:59:59,7.56546225,USD,1.520000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,279288,2012/10/01 00:00:00,2012/10/31 23:59:59,1024.0,USD,95.230000
2012/10/01 00:00:00,2012/10/31 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier1,GET,575513,2012/10/01 00:00:00,2012/10/31 23:59:59,140.0,USD,0.010000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,US-Requests-Tier2-HTTPS,,575469,2012/11/01 00:00:00,2012/11/30 23:59:59,4078746.0,USD,4.080000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:IdleAddress,,793222,2012/11/01 00:00:00,2012/11/30 23:59:59,9.0,USD,0.050000
2012/11/01 00:00:00,2012/11/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,,799995,2012/11/01 00:00:00,2012/11/30 23:59:59,7305.89255495,USD,73.060000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier2-HTTPS,,575512,2012/11/01 00:00:00,2012/11/30 23:59:59,211325.0,USD,0.250000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances:0002,792768,2012/11/01 00:00:00,2012/11/30 23:59:59,720.0,USD,82.800000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:StorageIOUsage,,774944,2012/11/01 00:00:00,2012/11/30 23:59:59,2398760849,USD,239.880000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.large,RunInstances,791074,2012/11/01 00:00:00,2012/11/30 23:59:59,652.0,USD,169.520000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonRoute53,Amazon Route 53,Intra-AWS-DNS-Queries,,688417,2012/11/01 00:00:00,2012/11/30 23:59:59,4356714.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,804895,2012/11/01 00:00:00,2012/11/30 23:59:59,8442.00370569,USD,928.620000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,SA-DataTransfer-Out-Bytes,,575486,2012/11/01 00:00:00,2012/11/30 23:59:59,4.44881367,USD,1.110000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,US-Requests-Tier1,GET,575515,2012/11/01 00:00:00,2012/11/30 23:59:59,547047.0,USD,0.410000
2012/11/01 00:00:00,2012/11/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-In-Bytes,,799989,2012/11/01 00:00:00,2012/11/30 23:59:59,6654.59492942,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t1.micro,RunInstances,264261,2012/11/01 00:00:00,2012/11/30 23:59:59,2160.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,382361,2012/11/01 00:00:00,2012/11/30 23:59:59,1440.0,USD,23.040000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonElastiCache,Amazon ElastiCache,NodeUsage:cache.m1.small,CreateCacheCluster:0001,804746,2012/11/01 00:00:00,2012/11/30 23:59:59,772.0,USD,57.900000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier1,GET,575513,2012/11/01 00:00:00,2012/11/30 23:59:59,6.0,USD,0.010000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage,RunInstances,793261,2012/11/01 00:00:00,2012/11/30 23:59:59,4866.0,USD,316.290000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m1.medium,RunInstances,790854,2012/11/01 00:00:00,2012/11/30 23:59:59,1870.0,USD,243.100000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonSNS,Amazon Simple Notification Service,DeliveryAttempts-SMTP,,796906,2012/11/01 00:00:00,2012/11/30 23:59:59,303.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AU-DataTransfer-Out-Bytes,,575492,2012/11/01 00:00:00,2012/11/30 23:59:59,3.71111946,USD,0.710000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,US-DataTransfer-Out-Bytes,,575503,2012/11/01 00:00:00,2012/11/30 23:59:59,142.75039051,USD,17.130000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,DataProcessing-Bytes,LoadBalancing,791602,2012/11/01 00:00:00,2012/11/30 23:59:59,15.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage,,791836,2012/11/01 00:00:00,2012/11/30 23:59:59,30.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-RRS-ByteHrs,,804865,2012/11/01 00:00:00,2012/11/30 23:59:59,1024.0,USD,95.230000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,LoadBalancerUsage,LoadBalancing,793212,2012/11/01 00:00:00,2012/11/30 23:59:59,750.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:Requests,,791755,2012/11/01 00:00:00,2012/11/30 23:59:59,1500346.0,USD,15.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonElastiCache,Amazon ElastiCache,NodeUsage:cache.m1.large,CreateCacheCluster:0001,804759,2012/11/01 00:00:00,2012/11/30 23:59:59,406.0,USD,125.860000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,,805015,2012/11/01 00:00:00,2012/11/30 23:59:59,1024.0,USD,128.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-DataTransfer-Out-Bytes,,575517,2012/11/01 00:00:00,2012/11/30 23:59:59,9.09185434,USD,1.830000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,CW:MetricMonitorUsage,MetricStorage,791878,2012/11/01 00:00:00,2012/11/30 23:59:59,10.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,AP-Requests-Tier1,GET,575510,2012/11/01 00:00:00,2012/11/30 23:59:59,7.0,USD,0.010000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage,RunInstances,264110,2012/11/01 00:00:00,2012/11/30 23:59:59,720.0,USD,14.400000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonSES,Amazon Simple Email Service,Recipients-EC2,Send,706181,2012/11/01 00:00:00,2012/11/30 23:59:59,167.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonRDS,Amazon RDS Service,RDS:Multi-AZ-StorageUsage,CreateDBInstance,774270,2012/11/01 00:00:00,2012/11/30 23:59:59,1249.9999992,USD,250.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,JP-Requests-Tier2-HTTPS,,575511,2012/11/01 00:00:00,2012/11/30 23:59:59,358305.0,USD,0.470000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonRDS,Amazon RDS Service,Multi-AZUsage:db.m1.large,CreateDBInstance:0002,774974,2012/11/01 00:00:00,2012/11/30 23:59:59,2160.0,USD,1576.800000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,,804870,2012/11/01 00:00:00,2012/11/30 23:59:59,2000.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonS3,Amazon Simple Storage Service,Requests-Tier2,,804953,2012/11/01 00:00:00,2012/11/30 23:59:59,16779213,USD,16.780000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,ElasticIP:Remap,,793686,2012/11/01 00:00:00,2012/11/30 23:59:59,13.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,,799992,2012/11/01 00:00:00,2012/11/30 23:59:59,1.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,EBS:SnapshotUsage,,790955,2012/11/01 00:00:00,2012/11/30 23:59:59,1.0,USD,0.000000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonCloudFront,Amazon CloudFront,EU-Requests-Tier2-HTTPS,,575485,2012/11/01 00:00:00,2012/11/30 23:59:59,3870628.0,USD,4.640000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,264260,2012/11/01 00:00:00,2012/11/30 23:59:59,720.0,USD,3.600000
2012/11/01 00:00:00,2012/11/30 23:59:59,AmazonEC2,Amazon Elastic Compute Cloud,HeavyUsage:t1.micro,RunInstances,264260,2012/11/01 00:00:00,2012/11/30 23:59:59,2160.0,USD,10.800000
