Percentile,Count
0.05,0.00956986943881
0.1,0.011601777739
0.15,0.0137050582965
0.2,0.0163465472062
0.25,0.0191155611144
0.3,0.0221086916659
0.35,0.0263689083523
0.4,0.0308382361465
0.45,0.0373277055555
0.5,0.0461343500349
0.55,0.0587299193939
0.6,0.0805970305204
0.65,0.132186875012
0.7,0.323891958396
0.75,1.57131876939
0.8,6.60422860278
0.85,19.5623892972
0.9,46.1359575667
0.95,115.945893011
