Percentile,Count
0.05,1.32464991146
0.1,1.39770873704
0.15,1.45870077199
0.2,1.54762381157
0.25,1.64837417627
0.3,1.76839431458
0.35,1.95251582164
0.4,2.12727232407
0.45,2.28793647593
0.5,2.48382893646
0.55,2.70482610868
0.6,3.15393389954
0.65,3.57657004433
0.7,4.43395761782
0.75,5.46117313032
0.8,7.30241077986
0.85,10.7437289873
0.9,17.7519908182
0.95,41.2113819194
