Percentile,Count
0.05,0.00292853472133
0.1,0.00561756400598
0.15,0.0106957341427
0.2,0.0190853814808
0.25,0.0405275166669
0.3,0.0841339111107
0.35,0.180529615162
0.4,0.42737925567
0.45,0.707008699306
0.5,0.991814169909
0.55,1.51643761886
0.6,2.40032778137
0.65,4.05101880324
0.7,6.95821284375
0.75,12.3765487242
0.8,18.6249757012
0.85,31.0897150677
0.9,58.047759324
0.95,95.7770314253
