Percentile,Count
0.05,0.179116466641
0.1,0.351472999652
0.15,0.635698883732
0.2,1.04028054972
0.25,1.60654681623
0.3,2.29616808395
0.35,3.28319139977
0.4,4.60885954996
0.45,6.25742956599
0.5,9.05473251641
0.55,12.8408507665
0.6,18.5981045336
0.65,28.2642529666
0.7,44.678943484
0.75,77.6492666672
0.8,164.257001667
0.85,438.707751216
0.9,1039.45293482
0.95,2435.23137432
